Formula label,Ionizable_Lipid,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,cTPSA,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,NP_ratio,Helper_MW,Dlin-MC3_Helper lipid_ratio,Dlin-MC3+Helper lipid percentage,Chol_DMG-PEG_ratio,wt_Helper,wt_Dlin,wt_Chol,wt_DMG,wt_pDNA,Size,Zeta,RLU_HepG2,RLU_N2a,RLU_ARPE19,RLU_HEK293,RLU_B16,RLU_PC3
919,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,100,60,500,0.63496578,64.61947609,26.14775498,0.339349372,8.258453779,159.0333333,-10.13333333,1.386,,,9.103,3.045,2.565
920,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,100,60,500,0.662314237,67.40268592,27.27395862,0.353965406,4.307075823,130.7,0.829333333,4.466,,,11.379,4.787,6.08
921,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,100,60,500,0.671961535,68.38447633,27.67123227,0.359121282,2.913208583,130.8333333,4.373333333,5.505,,,11.551,5.244,8.805
922,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,100,80,500,0.760934172,77.43908275,11.75066492,0.15250184,9.896816321,#N/A,#N/A,2.303,,,7.103,4.7,1.386
923,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,100,80,500,0.800548584,81.47057956,12.36240729,0.160441122,5.20602345,121.7,6.47,2.944,,,7.753,4.58,3.178
924,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,100,80,500,0.814686168,82.90933944,12.5807258,0.163274491,3.5319741,107.7,-3.599,4.883,,,8.963,4.62,8.291
925,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,50,20,500,0.541027809,27.52977773,67.49999296,0.876024737,3.55317676,180.5666667,10.9,2.565,,,5.825,4.388,1.609
926,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,50,20,500,0.550813497,28.02771486,68.72088013,0.891869589,1.808721924,365.4333333,10.6,1.099,,,5.257,3.418,1.386
927,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,50,20,500,0.554154536,28.19772098,69.13771648,0.897279352,1.213128657,248,9.493333333,3.466,,,7.586,3.97,4.143
928,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,50,40,500,0.944779383,48.07436139,44.20239632,0.573665136,6.204797776,172.9,8.536666667,0.693,,,6.331,3.555,1.386
929,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,50,40,500,0.975028661,49.6135723,45.61763739,0.59203234,3.201729302,177.5666667,9.536666667,1.099,,,8.378,4.29,2.303
930,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,50,40,500,0.985546842,50.14878172,46.10974042,0.598418925,2.157512101,151.3333333,-2.658333333,2.197,,,8.577,3.401,5.811
931,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,50,60,500,1.257619699,63.99299668,26.15063386,0.339386734,8.259363037,160.6,-5.226666667,1.386,,,8.74,3.296,3.296
932,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,50,60,500,1.311792553,66.7495401,27.27709083,0.354006057,4.307570459,158.3,-1.371333333,1.099,,,8.061,3.714,3.401
933,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,50,60,500,1.330902406,67.72193005,27.6744564,0.359163125,2.913548018,132.8,2.146666667,5.165,,,10.683,3.135,5.263
934,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,50,80,500,1.507146902,76.68999361,11.75221536,0.152521962,9.898122161,#N/A,#N/A,2.833,,,6.98,4.22,2.565
935,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,50,80,500,1.585620215,80.68304688,12.36412338,0.160463394,5.206746126,122.1333333,6.88,2.833,,,7.25,4.483,3.664
936,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,50,80,500,1.613626018,82.10810033,12.58250305,0.163297557,3.532473052,115.7666667,-5.71,6.05,,,9.784,5.043,7.513
937,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,10,20,500,2.509274681,25.53649668,67.5234856,0.876329628,3.554413405,164.7,9.616666667,2.639,,,6.843,4.779,2.485
938,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,10,20,500,2.554676564,25.99854456,68.74523044,0.892185611,1.80936282,498.1666667,10.49333333,3.664,,,7.814,3.701,3.434
939,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,10,20,500,2.570177845,26.15629868,69.16236314,0.89759922,1.213561121,212.7666667,9.68,1.386,,,5.899,3.942,1.609
940,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,10,40,500,4.383003703,44.60514441,44.22926816,0.574013882,6.208569842,185.4666667,8.14,1.946,,,6.747,3.882,1.946
941,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,10,40,500,4.523423661,46.03417641,45.64625807,0.592403784,3.203738079,163.3333333,13.96666667,2.639,,,7.441,3.296,3.434
942,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,10,40,500,4.572251313,46.5310878,46.13898212,0.598798428,2.158880343,149.6666667,5.79,3.807,,,9.656,2.918,7.329
943,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,10,60,500,5.835501619,59.38698894,26.17179993,0.33966143,8.266048086,154.3333333,-0.544333333,2.773,,,7.889,4.111,2.773
944,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,10,60,500,6.087082189,61.94728513,27.30012047,0.354304939,4.311207276,137.2666667,2.826666667,4.06,,,8.529,3.664,5.13
945,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,10,60,500,6.175833179,62.85049009,27.6981622,0.359470782,2.916043747,117.2333333,1.908666667,5.565,,,9.988,4.718,8.632
946,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,10,80,500,6.994460112,71.18152859,11.76361665,0.15266993,9.907724717,#N/A,#N/A,4.956,,,6.014,2.89,2.197
947,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,10,80,500,7.359015617,74.89155305,12.37674349,0.160627179,5.21206067,110.3666667,10.8,5.991,,,7.553,3.922,5.442
948,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,10,80,500,7.489128253,76.21568903,12.59557312,0.163467182,3.536142409,112.2666667,32.86666667,6.834,,,8.397,5.091,8.333
949,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,1,20,500,13.82862477,14.07317554,67.65859131,0.87808305,3.561525323,194.9,14.7,5.945,,,9.262,7.45,7.622
950,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,1,20,500,14.07934448,14.32832908,68.88527456,0.894003124,1.813048757,197.3,14.16666667,2.485,,,8.026,5.956,7.174
951,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,1,20,500,14.1649503,14.41544878,69.30411368,0.899438879,1.216048355,175.9,17.73333333,1.099,,,8.497,4.973,6.531
952,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,1,40,500,24.19089781,24.61869903,44.38407909,0.576023041,6.230301028,195.9,19.6,5.545,,,10.271,6.488,9.457
953,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,1,40,500,24.96871073,25.4102671,45.81116586,0.594543981,3.215312333,140.6333333,21.26666667,3.892,,,9.743,5.903,8.087
954,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,1,40,500,25.23921729,25.6855574,46.30747585,0.600985164,2.166764302,185.2,14.2,1.946,,,9.032,5.768,7.243
955,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,1,60,500,32.24500073,32.81523384,26.2939056,0.341246136,8.304613693,213.6,14.26666667,5.328,,,10.253,6.125,9.082
956,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,1,60,500,33.64191633,34.23685303,27.43300828,0.356029576,4.332192784,150.9333333,15.46666667,4.585,,,10.033,6.158,7.272
957,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,1,60,500,34.13484543,34.73849928,27.83496303,0.361246203,2.930446047,150.2333333,15.53333333,2.197,,,7.97,5.833,7.319
958,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,1,80,500,38.68485725,39.36897528,11.82946149,0.153524474,9.963181515,#N/A,#N/A,6.131,,,8.452,3.75,8.46
959,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,1,80,500,40.71301294,41.43299766,12.44965221,0.161573399,5.242763794,133.4,22.93333333,6.138,,,9.411,4.8,8.349
960,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,1,80,500,41.43716381,42.1699547,12.67109066,0.16444726,3.55734357,153.8666667,38.2,5.79,,,8.308,6.642,7.618
961,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,200,20,100,0.133352623,27.14217652,65.05159223,4.22124518,3.451633446,#N/A,#N/A,2.773,,,6.507,4.977,2.89
962,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,200,20,100,0.135694461,27.61882686,66.19397899,4.295375489,1.756124208,#N/A,#N/A,2.197,,,7.799,4.887,3.526
963,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,200,20,100,0.136493459,27.78145246,66.5837434,4.320667585,1.177643097,#N/A,#N/A,1.099,,,6.77,3.314,2.833
964,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,200,40,100,0.235171244,47.86602071,43.02014327,2.791608418,6.087056351,#N/A,#N/A,4.078,,,10.534,5.572,7.83
965,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,200,40,100,0.242553426,49.36856696,44.3705742,2.879238864,3.139066551,#N/A,#N/A,2.398,,,9.481,5.193,5.645
966,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,200,40,100,0.245118234,49.8906,44.83975748,2.909684508,2.114839776,170.2666667,2.91,4.595,,,11.126,5.675,5.878
967,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,200,60,100,0.315458503,64.20743871,25.64763685,1.664293828,8.165172115,159.0666667,7.4,0.693,,,9.262,4.174,4.407
968,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,200,60,100,0.328885538,66.94033551,26.73929143,1.735132089,4.256355431,140.5333333,6.18,2.996,,,8.937,4.234,4.86
969,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,200,60,100,0.333618873,67.90374374,27.12412448,1.760104185,2.878408723,127.2666667,8.59,4.836,,,10.675,4.29,7.455
970,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,200,80,100,0.380391099,77.4236165,11.59756276,0.752574291,9.845855359,131.1666667,8.573333333,5.257,,,8.895,4.585,6.492
971,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,200,80,100,0.400087097,81.43247852,12.19806466,0.791541296,5.177828428,128.2,1.683333333,5.922,,,8.827,5.085,6.987
972,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,200,80,100,0.407113646,82.8626403,12.41229375,0.805442778,3.512509524,125.3333333,2.076666667,4.787,,,8.81,4.959,7.709
973,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,100,20,100,0.26539112,27.00843994,65.05311116,4.221343745,3.45171404,#N/A,#N/A,3.761,,,8.432,5.33,5.004
974,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,100,20,100,0.270051828,27.48275296,66.19555174,4.295477546,1.756165933,#N/A,#N/A,1.099,,,5.118,2.996,1.386
975,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,100,20,100,0.27164199,27.6445812,66.58533472,4.320770848,1.177671242,#N/A,#N/A,2.398,,,7.492,4.425,3.829
976,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,100,40,100,0.468033332,47.63102151,43.02191478,2.791723372,6.087307007,#N/A,#N/A,2.708,,,8.432,5.765,4.234
977,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,100,40,100,0.482725834,49.12625447,44.37245867,2.879361149,3.139199871,#N/A,#N/A,1.099,,,8.012,4.659,1.386
978,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,100,40,100,0.487830492,49.64574755,44.84168201,2.909809393,2.114930546,196.8,10.83333333,1.792,,,8.443,5.659,5.069
979,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,100,60,100,0.627828332,63.89310921,25.64905356,1.664385759,8.16562314,153.2333333,7.173333333,2.996,,,8.493,1.792,1.792
980,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,100,60,100,0.654552476,66.61278364,26.74083132,1.735232013,4.25660055,110.4333333,4.58,3.784,,,9.694,5.316,6.724
981,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,100,60,100,0.663973375,67.57153374,27.12570901,1.760207007,2.878576873,143.0666667,6.5,3.219,,,9.21,4.554,6.057
982,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,100,80,100,0.757066372,77.04546279,11.59833525,0.752624418,9.846511174,134.9333333,8.523333333,3.045,,,8.916,4.62,5.308
983,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,100,80,100,0.796268716,81.03502414,12.19891922,0.79159675,5.178191173,120.1333333,4.36,1.099,,,7.981,3.135,2.996
984,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,100,80,100,0.810254221,82.45830707,12.41317859,0.805500196,3.512759924,102.2966667,1.221,4.143,,,7.909,5.124,6.967
985,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,50,20,100,0.525602677,26.74488191,65.05610456,4.221537989,3.45187287,#N/A,#N/A,3.367,,,7.2,5.432,4.174
986,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,50,20,100,0.534833564,27.21458841,66.1986512,4.295678672,1.756248162,#N/A,#N/A,1.792,,,6.86,4.227,3.178
987,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,50,20,100,0.537983003,27.37484514,66.58847079,4.320974349,1.177726709,#N/A,#N/A,4.317,,,8.49,5.398,5.247
988,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,50,40,100,0.926964759,47.16787819,43.02540612,2.791949927,6.087801008,#N/A,#N/A,4.984,,,10.396,6.183,7.829
989,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,50,40,100,0.956066471,48.6486961,44.37617266,2.879602152,3.139462622,#N/A,#N/A,1.609,,,7.986,4.749,2.773
990,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,50,40,100,0.966177398,49.16318268,44.84547497,2.91005552,2.115109438,159.8666667,7.05,4.796,,,9.304,6.373,6.653
991,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,50,60,100,1.243481659,63.27359354,25.65184578,1.664566949,8.166512069,140.7,7.98,5.71,,,11.569,6.084,8.642
992,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,50,60,100,1.296417713,65.96720335,26.74386632,1.735428956,4.25708366,139.5333333,8.23,3.178,,,9.619,4.736,4.796
993,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,50,60,100,1.315079052,66.916771,27.12883201,1.76040966,2.878908285,151.2,7.35,4.82,,,10.938,5.316,7.592
994,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,50,80,100,1.499485125,76.30013007,11.59985782,0.752723219,9.847803771,127.9666667,8.526666667,4.466,,,9.043,5.438,7.25
995,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,50,80,100,1.577142052,80.25164219,12.20060357,0.791706048,5.178906143,114.8333333,4.426666667,4.078,,,9.182,5.375,7.858
996,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,50,80,100,1.604846551,81.66136399,12.41492263,0.805613368,3.513253462,91.54,4.913333333,0,,,8.493,3.597,3.466
997,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,10,20,100,2.437709079,24.80818472,65.07810086,4.222965345,3.453039992,#N/A,#N/A,3.199,,,7.911,5.741,1.946
998,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,10,20,100,2.480536029,25.24402791,66.22142704,4.297156613,1.756852404,#N/A,#N/A,3.135,,,8.459,5.121,3.871
999,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,10,20,100,2.495148052,25.39273219,66.61151571,4.322469751,1.178134296,#N/A,#N/A,3.597,,,8.877,6.043,6.286
1000,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,10,40,100,4.300309125,43.7635746,43.05106894,2.793615207,6.091432122,#N/A,#N/A,4.595,,,11.044,6.591,8.126
1001,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,10,40,100,4.435398778,45.13836091,44.40347264,2.881373668,3.141394003,#N/A,#N/A,3.332,,,10.247,5.984,5.081
1002,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,10,40,100,4.482334709,45.61602056,44.87335561,2.911864715,2.116424412,124.9666667,4.396666667,4.197,,,10.61,6.327,6.4
1003,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,10,60,100,5.769846969,58.71883181,25.67237454,1.665899075,8.173047598,133.3,5.976666667,5.382,,,12.772,6.848,9.665
1004,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,10,60,100,6.015679128,61.22062732,26.7661809,1.736876965,4.260635691,147.6666667,7,3.951,,,11.63,5.849,8.729
1005,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,10,60,100,6.102345363,62.10261606,27.1517939,1.761899674,2.881344998,128.9333333,5.493333333,4.449,,,12.076,5.316,9.251
1006,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,10,80,100,6.958868546,70.81931878,11.61105403,0.753449749,9.857308897,129.7,8.37,5.468,,,9.387,5.57,8.065
1007,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,10,80,100,7.319627703,74.49070839,12.21299011,0.79250982,5.184163977,88.21333333,2.646666667,4.86,,,9.887,4.792,8.837
1008,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,10,80,100,7.448339073,75.80058391,12.42774839,0.806445641,3.516882978,86.61,5.016666667,4.407,,,9.975,4.419,6.43
1009,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,1,20,100,13.43345981,13.67102232,65.20459273,4.231173495,3.459751643,#N/A,#N/A,5.911,,,9.829,5.836,8.74
1010,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,1,20,100,13.66993267,13.91167706,66.35240698,4.305655997,1.760327298,#N/A,#N/A,5.753,,,9.455,6.026,6.714
1011,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,1,20,100,13.75061796,13.99378922,66.74404486,4.331069664,1.180478292,#N/A,#N/A,4.564,,,8.829,6.306,5.841
1012,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,1,40,100,23.73291839,24.15262053,43.19890315,2.803208277,6.112349653,#N/A,#N/A,4.949,,,10.177,4.7,8.518
1013,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,1,40,100,24.48110372,24.91403706,44.56075782,2.891580017,3.152521392,#N/A,#N/A,5.014,,,9.479,4.691,7.827
1014,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,1,40,100,24.74109314,25.17862423,45.03399324,2.922288608,2.124000788,140.9333333,10.19,5.485,,,10.128,4.741,7.188
1015,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,1,60,100,31.88054197,32.44432984,25.79079633,1.673583551,8.210748313,154.5,8.826666667,5.024,,,9.97,4.182,8.653
1016,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,1,60,100,33.2453896,33.83331397,26.894934,1.745231848,4.281130585,149.3333333,10.71,5.011,,,9.098,5.447,7.354
1017,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,1,60,100,33.72668406,34.32311983,27.28429273,1.77049762,2.895405757,146.9666667,14.23333333,5.368,,,9.097,4.527,7.583
1018,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,1,80,100,38.48691175,39.16752923,11.67571237,0.757645476,9.91220118,172.9666667,13.56666667,5.589,,,8.639,3.98,8.373
1019,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,1,80,100,40.49382652,41.20993506,12.28454687,0.79715319,5.214538356,95.48333333,18.53333333,6.152,,,8.304,4.382,8.793
1020,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,1,80,100,41.21013258,41.93890855,12.50185149,0.811254245,3.53785314,97.44333333,18.13333333,5.685,,,8.427,6.143,7.014
1021,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,200,20,10,0.103202077,21.0054285,46.22463539,29.99550244,2.671231597,#N/A,#N/A,1.253,,,4.58,1.609,1.386
1022,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,200,20,10,0.104599119,21.28977814,46.85037642,30.40155035,1.353695976,#N/A,#N/A,0.916,,,5.493,1.386,1.386
1023,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,200,20,10,0.105073243,21.38627987,47.06273855,30.53935368,0.906554648,#N/A,#N/A,0.693,,,3.611,1.253,1.386
1024,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,200,40,10,0.197091901,40.11547014,33.1043529,21.48165561,5.101429442,#N/A,#N/A,0.693,,,5.19,2.079,1.386
1025,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,200,40,10,0.20225074,41.16548421,33.97085243,22.04393347,2.617479147,#N/A,#N/A,0.916,,,6.586,3.296,1.099
1026,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,200,40,10,0.204030896,41.52781148,34.26985453,22.23795811,1.760344986,#N/A,#N/A,0.405,,,6.928,3.068,1.792
1027,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,200,60,10,0.282875473,57.57559057,21.11684829,13.7028766,7.321809063,#N/A,#N/A,1.253,,,7.989,3.714,2.996
1028,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,200,60,10,0.293624797,59.76347431,21.91929267,14.2235886,3.800019622,#N/A,#N/A,0.693,,,6.407,3.091,1.609
1029,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,200,60,10,0.297391779,60.53019406,22.20050046,14.40606638,2.565847315,#N/A,#N/A,2.14,,,8.654,5.624,5.371
1030,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,200,80,10,0.361559165,73.59062347,10.12148996,6.567908524,9.358418881,#N/A,#N/A,0.916,,,7.088,3.45,1.946
1031,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,200,80,10,0.37930777,77.20311911,10.61834454,6.890321078,4.908907504,#N/A,#N/A,0.693,,,7.177,3.045,3.045
1032,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,200,80,10,0.385617641,78.48741057,10.79498312,7.004943138,3.327045532,#N/A,#N/A,4.984,,,7.643,4.856,5.808
1033,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,100,20,10,0.205386062,20.90181892,46.22547068,29.99604447,2.671279867,#N/A,#N/A,0.916,,,4.522,1.386,1.386
1034,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,100,20,10,0.208166416,21.18477119,46.85123448,30.40210715,1.353720769,#N/A,#N/A,0,,,4.771,1.099,0.693
1035,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,100,20,10,0.209110005,21.28079872,47.06360441,30.53991555,0.906571327,#N/A,#N/A,0.405,,,3.597,1.609,1.099
1036,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,100,40,10,0.392245933,39.91825626,33.10549535,21.48239696,5.101605495,#N/A,#N/A,1.099,,,6.686,2.603,1.609
1037,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,100,40,10,0.402513252,40.9631453,33.97205548,22.04471413,2.617571842,#N/A,#N/A,0.693,,,6.891,3.367,1.792
1038,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,100,40,10,0.40605619,41.32370452,34.27107885,22.23875257,1.760407875,#N/A,#N/A,0.693,,,6.441,3.239,1.792
1039,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,100,60,10,0.562978083,57.29340061,21.11789425,13.70355533,7.322171727,#N/A,#N/A,0.405,,,5.537,2.079,1.609
1040,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,100,60,10,0.584372461,59.47067301,21.92041964,14.22431989,3.800214997,#N/A,#N/A,1.253,,,7.283,3.761,2.996
1041,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,100,60,10,0.591869904,60.23367608,22.20165653,14.40681656,2.565980929,#N/A,#N/A,1.253,,,8.342,5.389,4.489
1042,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,100,80,10,0.71958409,73.23094945,10.12213076,6.568324341,9.359011367,#N/A,#N/A,1.253,,,5.882,3.871,2.303
1043,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,100,80,10,0.754910154,76.82602778,10.61904979,6.890778723,4.909233546,#N/A,#N/A,1.253,,,7.458,4.909,4.745
1044,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,12,551,100,80,10,0.767469104,78.10413254,10.79571203,7.005416136,3.327270186,#N/A,#N/A,4.382,,,7.334,5.952,6.845
1045,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,4,551,50,20,10,0.406759431,20.69763615,46.22711679,29.99711264,2.671374992,#N/A,#N/A,0.405,,,2.773,1.253,1.099
1046,Dlin-MC3-DMA,DDAB,1,0,12.73,0,0,0,36,0,8,551,50,20,10,0.412266017,20.97783446,46.85292545,30.40320444,1.353769628,#N/A,#N/A,0.916,,,4.174,0.693,1.386
